start_station_name,end_station_name,day,parts_of_day,duration_minutes,month,subscriber_type,year,start_hour,count
Nueces & 3rd,South Congress & James,6,early afternoon,38.92857142857143,3,Walk Up,2017.0,13.5,14
Nueces @ 3rd,East 6th at Robert Martinez,6,evening,46.0,3,Local365,2015.0,15.071428571428571,14
San Jacinto & 8th Street,MoPac Pedestrian Bridge @ Veterans Drive,6,early afternoon,30.428571428571427,2,Walk Up,2016.7142857142858,10.214285714285714,14
East 6th & Pedernales St.,Republic Square @ Federal Courthouse Plaza,4,late afternoon,187.42857142857142,10,Walk Up,2016.5,14.357142857142858,14
East 2nd & Pedernales,San Jacinto & 8th Street,5,evening,24.357142857142858,3,Walk Up,2016.357142857143,16.0,14
UT West Mall @ Guadalupe,13th & San Antonio,1,evening,15.714285714285714,6,Local365,2017.0,13.357142857142858,14
Trinity & 6th Street,Zilker Park West,5,late afternoon,33.285714285714285,10,Weekender,2015.7142857142858,15.0,14
South Congress & Academy,Red River & LBJ Library,4,early afternoon,37.42857142857143,6,24-Hour Kiosk (Austin B-cycle),2014.142857142857,13.357142857142858,14
Palmer Auditorium,Medina & East 6th,3,night,23.0,5,Weekender,2017.0,17.428571428571427,14
Medina & East 6th,Republic Square @ Federal Courthouse Plaza,5,early afternoon,32.57142857142857,4,Walk Up,2017.0,14.357142857142858,14
Nueces @ 3rd,Waller & 6th St.,4,evening,19.714285714285715,10,Walk Up,2015.0,17.857142857142858,14
MoPac Pedestrian Bridge @ Veterans Drive,San Jacinto & 8th Street,5,late afternoon,39.857142857142854,5,Walk Up,2016.857142857143,16.428571428571427,14
South Congress & Academy,Boardwalk West,1,late morning,22.46153846153846,5,Walk Up,2017.0,11.615384615384615,13
State Capitol Visitors Garage @ San Jacinto & 12th,Nueces & 3rd,1,evening,71.07692307692308,6,Local365,2017.0,18.23076923076923,13
Republic Square @ Guadalupe & 4th St.,Lavaca & 6th,6,late morning,29.307692307692307,12,Walk Up,2015.4615384615386,13.76923076923077,13
Plaza Saltillo,ACC - Rio Grande & 12th,3,evening,31.46153846153846,3,24-Hour Kiosk (Austin B-cycle),2014.1538461538462,11.76923076923077,13
Pease Park,3rd & West,0,early afternoon,17.923076923076923,1,Walk Up,2016.5384615384614,14.538461538461538,13
State Capitol Visitors Garage @ San Jacinto & 12th,Republic Square @ Federal Courthouse Plaza,0,early afternoon,45.69230769230769,11,Walk Up,2016.5384615384614,16.076923076923077,13
Nueces @ 3rd,East 6th & Pedernales St.,6,evening,26.076923076923077,8,Local365,2015.1538461538462,14.461538461538462,13
8th & Congress,8th & Guadalupe,2,late afternoon,55.0,2,Annual Membership (Austin B-cycle),2014.0,10.23076923076923,13
State Parking Garage @ Brazos & 18th,Davis at Rainey Street,1,late afternoon,21.923076923076923,4,24-Hour Kiosk (Austin B-cycle),2014.0,17.076923076923077,13
South Congress & Academy,8th & Guadalupe,4,early afternoon,26.53846153846154,3,24-Hour Kiosk (Austin B-cycle),2014.0,15.0,13
South Congress & Academy,Medina & East 6th,5,late morning,39.84615384615385,4,Walk Up,2017.0,13.923076923076923,13
Plaza Saltillo,Zilker Park West,5,early afternoon,73.38461538461539,10,Walk Up,2015.4615384615386,13.0,13
Toomey Rd @ South Lamar,East 11th St. & San Marcos,5,late morning,33.46153846153846,10,24-Hour Kiosk (Austin B-cycle),2014.3846153846155,16.076923076923077,13
Toomey Rd @ South Lamar,Red River & 8th Street,5,night,19.615384615384617,10,24-Hour Kiosk (Austin B-cycle),2014.3846153846155,18.846153846153847,13
OFFICE/Main/Shop/Repair,4th & Congress,4,late afternoon,10.153846153846153,7,Local365,2015.6923076923076,13.615384615384615,13
3rd & West,13th & San Antonio,0,late afternoon,18.23076923076923,5,Local365,2017.0,15.153846153846153,13
Barton Springs @ Kinney Ave,Capital Metro HQ - East 5th at Broadway,4,night,72.61538461538461,10,24-Hour Kiosk (Austin B-cycle),2014.7692307692307,17.153846153846153,13
OFFICE/Main/Shop/Repair,Plaza Saltillo,1,evening,17.846153846153847,3,Local365,2014.7692307692307,17.53846153846154,13
5th & San Marcos,Zilker Park West,6,early afternoon,32.76923076923077,10,Walk Up,2015.6153846153845,13.76923076923077,13
East 4th & Chicon,MoPac Pedestrian Bridge @ Veterans Drive,4,evening,38.23076923076923,4,Walk Up,2016.8461538461538,14.923076923076923,13
8th & Congress,Guadalupe & 6th,3,evening,14.307692307692308,3,Walk Up,2017.0,16.692307692307693,13
MoPac Pedestrian Bridge @ Veterans Drive,5th & San Marcos,5,early afternoon,29.692307692307693,2,Walk Up,2016.3076923076924,14.23076923076923,13
South Congress & Elizabeth,Medina & East 6th,5,evening,43.38461538461539,3,Walk Up,2017.0,17.846153846153847,13
Lavaca & 6th,Waller & 6th St.,6,early afternoon,40.46153846153846,10,Walk Up,2015.4615384615386,11.615384615384615,13
South Congress & Elizabeth,Guadalupe & 6th,6,early afternoon,34.30769230769231,3,Walk Up,2017.0,13.923076923076923,13
Barton Springs @ Kinney Ave,Pease Park,3,early afternoon,37.38461538461539,4,Walk Up,2016.3846153846155,16.53846153846154,13
Lavaca & 6th,East 11th St. at Victory Grill,1,evening,15.076923076923077,7,Local365,2016.076923076923,15.538461538461538,13
MoPac Pedestrian Bridge @ Veterans Drive,East 11th St. & San Marcos,3,early afternoon,38.30769230769231,5,Walk Up,2016.3076923076924,14.0,13
East 6th & Pedernales St.,11th & San Jacinto,5,early afternoon,26.615384615384617,12,Walk Up,2015.6923076923076,13.846153846153847,13
MoPac Pedestrian Bridge @ Veterans Drive,Nueces @ 3rd,5,evening,14.384615384615385,1,Walk Up,2015.6153846153845,16.23076923076923,13
Brazos & 6th,13th & San Antonio,0,late afternoon,12.153846153846153,5,Local365,2017.0,14.538461538461538,13
State Capitol @ 14th & Colorado,East 11th St. at Victory Grill,5,late afternoon,21.76923076923077,1,Walk Up,2015.4615384615386,14.846153846153847,13
MoPac Pedestrian Bridge @ Veterans Drive,Plaza Saltillo,4,early afternoon,61.38461538461539,5,Walk Up,2016.5384615384614,16.76923076923077,13
San Jacinto & 8th Street,State Parking Garage @ Brazos & 18th,5,midnight,13.23076923076923,3,24-Hour Kiosk (Austin B-cycle),2014.0,12.615384615384615,13
MoPac Pedestrian Bridge @ Veterans Drive,State Capitol @ 14th & Colorado,6,early afternoon,43.53846153846154,7,Walk Up,2016.923076923077,12.923076923076923,13
5th & San Marcos,11th & San Jacinto,6,early afternoon,27.384615384615383,10,Walk Up,2015.6153846153845,9.538461538461538,13
Guadalupe & 6th,Trinity & 6th Street,5,late afternoon,61.15384615384615,3,Walk Up,2017.0,16.307692307692307,13
Zilker Park,Pease Park,6,early afternoon,34.61538461538461,1,Walk Up,2016.5384615384614,15.692307692307692,13
5th & San Marcos,MoPac Pedestrian Bridge @ Veterans Drive,0,early afternoon,25.53846153846154,3,Walk Up,2016.1538461538462,15.076923076923077,13
East 2nd & Pedernales,8th & Congress,1,early afternoon,35.38461538461539,6,Local365,2015.8461538461538,11.846153846153847,13
Pease Park,Bullock Museum @ Congress & MLK,1,late morning,31.153846153846153,2,Weekender,2016.8461538461538,12.384615384615385,13
8th & Guadalupe,Riverside @ S. Lamar,2,evening,22.46153846153846,3,24-Hour Kiosk (Austin B-cycle),2014.0,15.846153846153847,13
State Capitol Visitors Garage @ San Jacinto & 12th,Barton Springs Pool,4,late morning,56.53846153846154,5,Walk Up,2016.3846153846155,11.923076923076923,13
Red River & 8th Street,8th & Guadalupe,2,evening,15.0,3,24-Hour Kiosk (Austin B-cycle),2014.0,17.46153846153846,13
17th & Guadalupe,East 2nd & Pedernales,6,early afternoon,27.923076923076923,1,Walk Up,2016.1538461538462,11.23076923076923,13
Boardwalk West,Long Center @ South 1st & Riverside,6,late morning,34.76923076923077,7,Walk Up,2017.0,12.76923076923077,13
Red River & LBJ Library,Red River & 8th Street,5,late afternoon,17.153846153846153,11,24-Hour Kiosk (Austin B-cycle),2014.1538461538462,15.538461538461538,13
East 11th St. at Victory Grill,6th & Congress,2,late morning,26.307692307692307,6,Walk Up,2017.0,13.461538461538462,13
ACC - Rio Grande & 12th,5th & San Marcos,4,early afternoon,18.076923076923077,3,24-Hour Kiosk (Austin B-cycle),2014.2307692307693,14.384615384615385,13
8th & Guadalupe,Palmer Auditorium,2,early afternoon,15.0,3,Annual Membership (Austin B-cycle),2014.0,14.307692307692308,13
Red River & LBJ Library,Trinity & 6th Street,1,late morning,15.615384615384615,10,24-Hour Kiosk (Austin B-cycle),2014.0,14.307692307692308,13
ACC - Rio Grande & 12th,Barton Springs & Riverside,4,evening,16.0,3,24-Hour Kiosk (Austin B-cycle),2014.3846153846155,17.76923076923077,13
8th & Congress,Republic Square,0,early afternoon,37.76923076923077,1,24-Hour Kiosk (Austin B-cycle),2013.923076923077,14.076923076923077,13
Convention Center / 3rd & Trinity,OFFICE/Main/Shop/Repair,3,late afternoon,43.46153846153846,3,Walk Up,2014.923076923077,13.153846153846153,13
ACC - Rio Grande & 12th,Davis at Rainey Street,4,early afternoon,27.23076923076923,4,24-Hour Kiosk (Austin B-cycle),2014.3076923076924,15.846153846153847,13
Republic Square,Davis at Rainey Street,6,late morning,19.846153846153847,5,Walk Up,2016.0,14.23076923076923,13
East 6th at Robert Martinez,Barton Springs Pool,1,early afternoon,34.76923076923077,4,Walk Up,2016.2307692307693,13.23076923076923,13
West & 6th St.,Medina & East 6th,6,evening,16.0,4,Walk Up,2017.0,17.923076923076923,13
5th & San Marcos,East 7th & Pleasant Valley,2,late afternoon,16.0,1,Local365,2016.0,13.833333333333334,12
Guadalupe & 6th,South Congress & Elizabeth,1,early afternoon,24.416666666666668,3,Walk Up,2017.0,12.083333333333334,12
13th & San Antonio,2nd & Congress,2,evening,13.833333333333334,3,Local365,2017.0,14.5,12
Riverside @ S. Lamar,13th & San Antonio,0,early afternoon,34.583333333333336,3,Walk Up,2017.0,14.75,12
Congress & Cesar Chavez,MoPac Pedestrian Bridge @ Veterans Drive,5,late morning,19.666666666666668,7,Walk Up,2017.0,13.333333333333334,12
13th & San Antonio,Brazos & 6th,3,late afternoon,9.75,5,Local365,2017.0,13.666666666666666,12
Toomey Rd @ South Lamar,Plaza Saltillo,6,night,45.75,7,24-Hour Kiosk (Austin B-cycle),2014.6666666666667,16.083333333333332,12
ACC - West & 12th Street,Rainey @ River St,5,early afternoon,20.166666666666668,4,Walk Up,2015.1666666666667,14.916666666666666,12
East 6th at Robert Martinez,Zilker Park West,4,early afternoon,54.0,10,Walk Up,2015.5833333333333,12.583333333333334,12
3rd & West,Boardwalk West,5,late morning,19.5,7,Local365+Guest Pass,2017.0,13.166666666666666,12
Boardwalk West,Barton Springs @ Kinney Ave,3,early afternoon,41.25,6,Walk Up,2017.0,17.5,12
8th & Guadalupe,Bullock Museum @ Congress & MLK,3,midnight,16.916666666666668,3,24-Hour Kiosk (Austin B-cycle),2014.0,8.916666666666666,12
Nueces & 3rd,Republic Square @ Federal Courthouse Plaza,2,evening,19.916666666666668,6,Local365,2017.0,15.166666666666666,12
Zilker Park,East 6th at Robert Martinez,6,late afternoon,40.25,7,Walk Up,2016.3333333333333,15.5,12
Guadalupe & 6th,South Congress & Barton Springs at the Austin American-Statesman,0,early afternoon,41.166666666666664,4,Walk Up,2017.0,12.916666666666666,12
Guadalupe & 6th,San Jacinto & 8th Street,6,late afternoon,16.666666666666668,3,Walk Up,2017.0,17.25,12
East 11th St. at Victory Grill,Medina & East 6th,3,early afternoon,22.083333333333332,4,Local365,2017.0,15.166666666666666,12
East 2nd & Pedernales,6th & Congress,5,late afternoon,34.166666666666664,4,Walk Up,2017.0,16.0,12
Guadalupe & 6th,Pfluger Bridge @ W 2nd Street,1,late afternoon,55.416666666666664,4,Local365,2017.0,16.833333333333332,12
11th & San Jacinto,Waller & 6th St.,5,early afternoon,12.416666666666666,10,Walk Up,2015.25,14.5,12
South Congress & Barton Springs at the Austin American-Statesman,Capital Metro HQ - East 5th at Broadway,6,evening,32.75,3,Walk Up,2017.0,16.083333333333332,12
5th & San Marcos,ACC - Rio Grande & 12th,4,late afternoon,20.666666666666668,3,24-Hour Kiosk (Austin B-cycle),2014.5,14.833333333333334,12
Zilker Park,Sterzing at Barton Springs,5,early afternoon,11.25,7,Walk Up,2017.0,13.166666666666666,12
Guadalupe & 6th,6th & Congress,2,evening,36.083333333333336,4,Walk Up,2017.0,15.333333333333334,12
Rainey St @ Cummings,Guadalupe & 6th,1,early afternoon,39.666666666666664,4,Walk Up,2017.0,14.416666666666666,12
Palmer Auditorium,Nueces & 3rd,5,early afternoon,78.75,4,Local365,2017.0,13.75,12
5th & Bowie,8th & Guadalupe,3,early afternoon,12.333333333333334,5,24-Hour Kiosk (Austin B-cycle),2014.0,17.75,12
Red River & LBJ Library,Convention Center / 3rd & Trinity,0,late afternoon,21.833333333333332,6,24-Hour Kiosk (Austin B-cycle),2014.1666666666667,15.666666666666666,12
17th & Guadalupe,East 6th & Pedernales St.,2,evening,28.833333333333332,5,Local365,2015.5,14.666666666666666,12
Medina & East 6th,Palmer Auditorium,3,early morning,18.583333333333332,5,Local365,2017.0,14.583333333333334,12
4th & Congress,Pease Park,3,early afternoon,19.583333333333332,2,Walk Up,2016.5,11.166666666666666,12
Guadalupe & 21st,13th & San Antonio,4,early afternoon,25.333333333333332,5,Walk Up,2017.0,14.083333333333334,12
Pease Park,8th & Congress,4,early morning,11.333333333333334,10,Local365,2016.0833333333333,8.75,12
East 6th & Pedernales St.,Nueces & 3rd,0,late morning,21.0,3,Local365,2017.0,10.166666666666666,12
South Congress & James,Boardwalk West,6,night,15.416666666666666,6,Local365,2017.0,17.916666666666668,12
Boardwalk West,Barton Springs Pool,0,early afternoon,32.5,6,Walk Up,2017.0,12.5,12
MoPac Pedestrian Bridge @ Veterans Drive,Pease Park,0,late morning,29.75,10,Walk Up,2016.4166666666667,13.666666666666666,12
Davis at Rainey Street,8th & Guadalupe,4,early morning,16.25,5,24-Hour Kiosk (Austin B-cycle),2014.0,8.833333333333334,12
Barton Springs Pool,Congress & Cesar Chavez,5,early afternoon,37.583333333333336,7,Walk Up,2017.0,13.75,12
13th & San Antonio,3rd & West,6,evening,20.5,3,Local365,2017.0,16.75,12
Lavaca & 6th,Pease Park,2,late afternoon,13.083333333333334,7,Local365,2016.0,14.916666666666666,12
Brazos & 6th,Guadalupe & 6th,4,late afternoon,4.25,3,Local365,2017.0,12.5,12
ACC - Rio Grande & 12th,8th & Guadalupe,5,late afternoon,21.333333333333332,4,24-Hour Kiosk (Austin B-cycle),2014.0,14.666666666666666,12
Barton Springs Pool,Sterzing at Barton Springs,6,late morning,7.166666666666667,7,Local365,2017.0,13.583333333333334,12
6th & Navasota St.,5th & San Marcos,5,early afternoon,10.75,3,24-Hour Kiosk (Austin B-cycle),2014.0,16.666666666666668,12
Nueces @ 3rd,17th & Guadalupe,4,early afternoon,21.166666666666668,1,Local365,2015.3333333333333,13.5,12
Zilker Park West,8th & Congress,6,night,25.666666666666668,10,Weekender,2015.3333333333333,18.416666666666668,12
ACC - Rio Grande & 12th,Rainey St @ Cummings,5,early afternoon,25.333333333333332,3,Walk Up,2014.75,15.5,12
UT West Mall @ Guadalupe,East 2nd & Pedernales,1,early afternoon,52.666666666666664,11,Walk Up,2015.8333333333333,15.416666666666666,12
East 11th St. at Victory Grill,Republic Square @ Federal Courthouse Plaza,4,late morning,21.333333333333332,9,Walk Up,2016.3333333333333,13.5,12
Guadalupe & 21st,East 6th & Pedernales St.,3,late afternoon,27.0,10,Annual Membership (Austin B-cycle),2014.8333333333333,15.833333333333334,12
East 6th & Pedernales St.,Barton Springs Pool,0,early afternoon,36.916666666666664,9,24-Hour Kiosk (Austin B-cycle),2015.3333333333333,12.833333333333334,12
East 7th & Pleasant Valley,Lavaca & 6th,3,late afternoon,111.75,9,Local365,2016.0,14.25,12
Plaza Saltillo,State Capitol @ 14th & Colorado,6,late afternoon,18.0,5,Annual Membership (Austin B-cycle),2015.75,11.666666666666666,12
Republic Square,South Congress & James,5,early afternoon,18.666666666666668,1,24-Hour Kiosk (Austin B-cycle),2013.75,14.166666666666666,12
OFFICE/Main/Shop/Repair,17th & Guadalupe,0,early afternoon,8.5,6,Annual Membership (Austin B-cycle),2014.5,13.416666666666666,12
Guadalupe & 21st,South Congress & Barton Springs at the Austin American-Statesman,3,early afternoon,33.833333333333336,7,Walk Up,2016.1666666666667,14.416666666666666,12
East 7th & Pleasant Valley,East 4th & Chicon,6,early afternoon,12.083333333333334,3,Walk Up,2016.0,13.166666666666666,12
UT West Mall @ Guadalupe,Zilker Park West,4,early afternoon,33.666666666666664,10,Walk Up,2015.5833333333333,15.25,12
Davis at Rainey Street,OFFICE/Main/Shop/Repair,4,midnight,393.5,1,Walk Up,2014.9166666666667,8.666666666666666,12
Zilker Park,East 11th St. at Victory Grill,4,early afternoon,34.25,1,Walk Up,2016.1666666666667,15.833333333333334,12
MoPac Pedestrian Bridge @ Veterans Drive,Zilker Park West,5,early afternoon,123.9090909090909,10,Walk Up,2016.0,12.545454545454545,11
Boardwalk West,Convention Center / 3rd & Trinity,0,late morning,31.818181818181817,5,Weekender,2017.0,13.181818181818182,11
13th & San Antonio,Davis at Rainey Street,4,early afternoon,56.27272727272727,4,Walk Up,2017.0,14.727272727272727,11
Bullock Museum @ Congress & MLK,13th & San Antonio,0,late morning,29.818181818181817,3,Local365,2017.0,12.818181818181818,11
Red River & 8th Street,Guadalupe & 6th,3,late afternoon,21.272727272727273,3,Walk Up,2017.0,11.818181818181818,11
Capitol Station / Congress & 11th,6th & Navasota St.,5,late afternoon,17.818181818181817,2,24-Hour Kiosk (Austin B-cycle),2014.0,15.272727272727273,11
Red River & LBJ Library,State Capitol @ 14th & Colorado,5,late afternoon,14.636363636363637,10,24-Hour Kiosk (Austin B-cycle),2014.0,15.545454545454545,11
Capitol Station / Congress & 11th,State Parking Garage @ Brazos & 18th,5,late morning,13.818181818181818,2,24-Hour Kiosk (Austin B-cycle),2014.0,13.818181818181818,11
East 11th St. at Victory Grill,OFFICE/Main/Shop/Repair,1,early morning,20.363636363636363,3,Annual Membership (Austin B-cycle),2014.4545454545455,7.7272727272727275,11
ACC - West & 12th Street,Toomey Rd @ South Lamar,0,late afternoon,17.636363636363637,7,Walk Up,2015.0,14.181818181818182,11
5th & San Marcos,Toomey Rd @ South Lamar,5,early afternoon,21.636363636363637,12,Local365,2015.0,13.909090909090908,11
East 11th St. & San Marcos,Toomey Rd @ South Lamar,0,evening,24.454545454545453,3,Walk Up,2014.909090909091,16.90909090909091,11
5th & San Marcos,State Capitol Visitors Garage @ San Jacinto & 12th,4,early afternoon,23.454545454545453,5,Walk Up,2015.2727272727273,14.454545454545455,11
State Parking Garage @ Brazos & 18th,San Jacinto & 8th Street,5,evening,19.363636363636363,3,24-Hour Kiosk (Austin B-cycle),2014.0,18.90909090909091,11
Zilker Park,Waller & 6th St.,5,early afternoon,33.90909090909091,10,Walk Up,2015.1818181818182,16.545454545454547,11
Nueces & 3rd,Henderson & 9th,0,late morning,4.636363636363637,7,Local365,2017.0,11.909090909090908,11
5th & Bowie,Red River & LBJ Library,1,early afternoon,26.09090909090909,11,24-Hour Kiosk (Austin B-cycle),2014.090909090909,14.545454545454545,11
Toomey Rd @ South Lamar,17th & Guadalupe,0,early morning,24.0,10,24-Hour Kiosk (Austin B-cycle),2014.4545454545455,11.727272727272727,11
South Congress & James,Red River & LBJ Library,5,early afternoon,39.54545454545455,12,24-Hour Kiosk (Austin B-cycle),2014.090909090909,15.636363636363637,11
San Jacinto & 8th Street,Medina & East 6th,4,midnight,14.272727272727273,3,Local365,2017.0,11.727272727272727,11
Red River & LBJ Library,Barton Springs & Riverside,3,late afternoon,24.636363636363637,7,24-Hour Kiosk (Austin B-cycle),2014.2727272727273,14.0,11
Brazos & 6th,Boardwalk West,1,early morning,14.909090909090908,7,Local365,2017.0,7.636363636363637,11
13th & San Antonio,Riverside @ S. Lamar,2,early afternoon,17.363636363636363,7,Local365,2017.0,14.545454545454545,11
Republic Square @ Federal Courthouse Plaza,East 4th & Chicon,4,late afternoon,16.363636363636363,2,Walk Up,2016.5454545454545,14.090909090909092,11
6th & Congress,East 11th St. at Victory Grill,5,evening,41.09090909090909,4,Walk Up,2017.0,17.181818181818183,11
Boardwalk West,Plaza Saltillo,5,early afternoon,50.45454545454545,5,Walk Up,2017.0,13.727272727272727,11
Red River & LBJ Library,East 11th St. at Victory Grill,5,early afternoon,23.181818181818183,10,24-Hour Kiosk (Austin B-cycle),2014.1818181818182,13.909090909090908,11
Red River & 8th Street,OFFICE/Main/Shop/Repair,6,early afternoon,720.6363636363636,3,24-Hour Kiosk (Austin B-cycle),2014.6363636363637,9.909090909090908,11
11th & San Jacinto,Barton Springs Pool,2,late afternoon,46.90909090909091,5,Walk Up,2016.090909090909,15.909090909090908,11
17th & Guadalupe,Guadalupe & 6th,4,evening,46.81818181818182,2,Walk Up,2017.0,16.09090909090909,11
Pease Park,Pfluger Bridge @ W 2nd Street,6,late afternoon,32.63636363636363,2,Walk Up,2016.6363636363637,15.272727272727273,11
Brazos & 6th,Capital Metro HQ - East 5th at Broadway,3,late afternoon,132.27272727272728,4,Walk Up,2016.6363636363637,16.272727272727273,11
South Congress & James,13th & San Antonio,5,early afternoon,64.9090909090909,4,Walk Up,2017.0,11.909090909090908,11
Medina & East 6th,8th & Congress,5,early afternoon,13.090909090909092,3,Walk Up,2017.0,16.0,11
Trinity & 6th Street,State Parking Garage @ Brazos & 18th,4,late afternoon,13.909090909090908,5,24-Hour Kiosk (Austin B-cycle),2014.0,13.818181818181818,11
Boardwalk West,4th & Congress,6,early morning,13.727272727272727,6,Local30,2017.0,12.363636363636363,11
4th & Congress,Guadalupe & 6th,6,late afternoon,75.0909090909091,4,Walk Up,2017.0,13.090909090909092,11
UT West Mall @ Guadalupe,6th & Navasota St.,4,early afternoon,68.63636363636364,3,24-Hour Kiosk (Austin B-cycle),2014.0,16.818181818181817,11
8th & Guadalupe,San Jacinto & 8th Street,2,late morning,6.090909090909091,6,Semester Membership (Austin B-cycle),2014.0,12.545454545454545,11
Convention Center / 3rd & Trinity,13th & San Antonio,5,late afternoon,53.45454545454545,3,Walk Up,2017.0,12.727272727272727,11
Trinity & 6th Street,8th & Guadalupe,4,early afternoon,19.0,3,24-Hour Kiosk (Austin B-cycle),2014.0,11.090909090909092,11
East 6th at Robert Martinez,UT West Mall @ Guadalupe,4,early afternoon,49.72727272727273,7,Local365,2015.7272727272727,13.818181818181818,11
Nueces & 3rd,South Congress & Academy,0,early afternoon,38.36363636363637,1,Walk Up,2017.0,15.454545454545455,11
East 7th & Pleasant Valley,Davis at Rainey Street,1,late morning,22.09090909090909,1,Local30,2016.0,11.636363636363637,11
Republic Square @ Federal Courthouse Plaza,Zilker Park West,5,early afternoon,21.363636363636363,10,Walk Up,2016.0,14.0,11
2nd & Congress,8th & Guadalupe,1,early afternoon,23.0,6,24-Hour Kiosk (Austin B-cycle),2014.0,17.0,11
8th & Guadalupe,Barton Springs & Riverside,5,late afternoon,18.272727272727273,2,24-Hour Kiosk (Austin B-cycle),2014.0,15.272727272727273,11
Capitol Station / Congress & 11th,Medina & East 6th,6,early afternoon,21.363636363636363,4,Weekender,2017.0,15.363636363636363,11
Capital Metro HQ - East 5th at Broadway,Capitol Station / Congress & 11th,4,early afternoon,26.545454545454547,1,Walk Up,2015.5454545454545,12.909090909090908,11
State Parking Garage @ Brazos & 18th,Convention Center / 4th St. @ MetroRail,4,early morning,21.181818181818183,6,24-Hour Kiosk (Austin B-cycle),2014.0,12.545454545454545,11
Guadalupe & 6th,Medina & East 6th,3,late afternoon,16.454545454545453,3,Walk Up,2017.0,11.0,11
Plaza Saltillo,11th & San Jacinto,3,early afternoon,27.90909090909091,5,Local365,2016.5454545454545,16.545454545454547,11
Zilker Park West,Red River & 8th Street,4,night,98.9090909090909,10,Walk Up,2015.1818181818182,20.727272727272727,11
17th & Guadalupe,Toomey Rd @ South Lamar,5,evening,21.181818181818183,10,Walk Up,2014.4545454545455,18.0,11
Congress & Cesar Chavez,South Congress & Academy,4,late afternoon,26.545454545454547,7,Walk Up,2017.0,13.909090909090908,11
Barton Springs @ Kinney Ave,ACC - Rio Grande & 12th,6,early afternoon,23.272727272727273,10,Walk Up,2014.6363636363637,14.181818181818182,11
Republic Square,Pfluger Bridge @ W 2nd Street,0,evening,16.818181818181817,5,Local365,2016.0,18.181818181818183,11
ACC - Rio Grande & 12th,State Capitol Visitors Garage @ San Jacinto & 12th,5,evening,12.090909090909092,4,24-Hour Kiosk (Austin B-cycle),2014.2727272727273,16.09090909090909,11
Guadalupe & 6th,3rd & West,1,early afternoon,4.0,3,Local365,2017.0,12.727272727272727,11
13th & San Antonio,Nueces & 3rd,4,evening,7.2727272727272725,3,Local365,2017.0,17.0,11
ACC - Rio Grande & 12th,East 11th St. at Victory Grill,0,late afternoon,19.727272727272727,6,Local365,2014.909090909091,14.727272727272727,11
Waller & 6th St.,ACC - Rio Grande & 12th,4,late afternoon,25.181818181818183,3,24-Hour Kiosk (Austin B-cycle),2014.1818181818182,12.818181818181818,11
ACC - Rio Grande & 12th,Waller & 6th St.,5,early afternoon,17.545454545454547,3,24-Hour Kiosk (Austin B-cycle),2014.2727272727273,11.727272727272727,11
Riverside @ S. Lamar,Sterzing at Barton Springs,4,evening,24.3,7,Walk Up,2017.0,16.2,10
Barton Springs & Riverside,Republic Square,5,late morning,19.7,1,24-Hour Kiosk (Austin B-cycle),2013.7,12.4,10
East 7th & Pleasant Valley,East 11th St. & San Marcos,4,late afternoon,20.1,1,Local365,2016.0,17.1,10
Barton Springs Pool,11th & San Jacinto,4,late afternoon,48.8,4,Walk Up,2016.9,17.0,10
South Congress & Elizabeth,Pease Park,0,early afternoon,32.7,4,Walk Up,2016.8,12.6,10
Pease Park,Convention Center / 3rd & Trinity,0,early afternoon,16.7,3,Walk Up,2016.8,11.9,10
Guadalupe & 21st,Pease Park,3,late afternoon,23.6,2,Local30,2016.8,13.8,10
8th & Guadalupe,2nd & Congress,5,early afternoon,11.6,3,24-Hour Kiosk (Austin B-cycle),2014.0,15.0,10
MoPac Pedestrian Bridge @ Veterans Drive,East 2nd & Pedernales,6,late afternoon,75.8,3,Walk Up,2016.6,13.2,10
Long Center @ South 1st & Riverside,Pease Park,2,early afternoon,29.5,4,Walk Up,2016.7,13.2,10
Long Center @ South 1st & Riverside,OFFICE/Main/Shop/Repair,6,late morning,96.8,1,Walk Up,2014.5,9.3,10
MoPac Pedestrian Bridge @ Veterans Drive,East 11th St. at Victory Grill,1,late afternoon,36.2,4,Walk Up,2016.8,14.1,10
13th & San Antonio,Guadalupe & 21st,5,early afternoon,15.1,3,Walk Up,2017.0,14.8,10
East 6th & Pedernales St.,ACC - West & 12th Street,5,late afternoon,90.6,5,Walk Up,2015.4,16.6,10
OFFICE/Main/Shop/Repair,City Hall / Lavaca & 2nd,2,late morning,7.5,5,Annual Membership (Austin B-cycle),2014.2,13.3,10
5th & San Marcos,8th & Guadalupe,4,night,16.3,3,24-Hour Kiosk (Austin B-cycle),2014.0,18.2,10
Red River & LBJ Library,Long Center @ South 1st & Riverside,0,early afternoon,23.0,1,24-Hour Kiosk (Austin B-cycle),2014.5,13.9,10
East 11th St. at Victory Grill,Toomey Rd @ South Lamar,1,late morning,36.4,8,Walk Up,2014.8,10.7,10
Guadalupe & 6th,8th & Congress,4,early afternoon,29.0,3,Walk Up,2017.0,16.5,10
Republic Square @ Guadalupe & 4th St.,East 6th & Pedernales St.,5,early afternoon,23.1,7,Walk Up,2014.7,16.6,10
Pease Park,MoPac Pedestrian Bridge @ Veterans Drive,5,evening,26.8,10,Walk Up,2016.6,16.1,10
